balanced_accuracy_score, average_precision_score, brier_score_loss, f1_score, precision_score,recall_score, jaccard_score, roc_auc_score, adjusted_mutual_info_score, adjusted_rand_score, completeness_score,fowlkes_mallows_score,homogeneity_score, v_measure_score, explained_variance_score, max_error, mean_absolute_error,mean_squared_error, mean_squared_log_error, median_absolute_error, r2_score, algo,train_time,predict_time,eval_time
0.7927661988402387,0.6839791221715446,0.21844660194174756,0.8117154811715481,0.6847058823529412,0.9965753424657534,0.6830985915492958,0.7927661988402386,0.3648798700001603,0.3158477452635645,0.4072595230886121,0.6819277110021288,0.38588117290440743,0.38532087876287285,0.30938524245734944,1.0,0.21844660194174756,0.21844660194174756,0.10495332828310225,0.0,0.12356080342885944,SGDClassifier,1.839486837387085,0.012854814529418945`,`0.024524450302124023
0.9799993652271428,0.9587693481941816,0.02106969205834684,0.9773913043478261,0.9623287671232876,0.9929328621908127,0.95578231292517,0.9799993652271429,0.8586399167522863,0.9173624902437395,0.8588059347431054,0.9588164662799213,0.8600433903621669,0.8600424988366431,0.915998391908762,1.0,0.02106969205834684,0.02106969205834684,0.010122997051761132,0.0,0.9151414485516599,SGDClassifier,2.159296989440918,0.013224363327026367`,`0.025368452072143555
0.9761055785298337,0.9573775548926787,0.024311183144246355,0.9742710120068611,0.9659863945578231,0.9826989619377162,0.9498327759197325,0.9761055785298337,0.8358885121923925,0.9049652417622753,0.836081157169447,0.9525534753579106,0.8366217437062348,0.8366215689422539,0.902628913832391,1.0,0.024311183144246355,0.024311183144246355,0.011680381213570535,0.0,0.9023651784960756,SGDClassifier,1.0026891231536865,0.012933492660522461`,`0.024468183517456055
0.9346738412158972,0.9071373526306842,0.06472491909385113,0.9317406143344711,0.9446366782006921,0.9191919191919192,0.8722044728434505,0.9346738412158972,0.6542219438411324,0.7574652017901624,0.6558981060767133,0.8788826477820872,0.6552622331938912,0.6552619249645114,0.741380576271542,1.0,0.06472491909385113,0.06472491909385113,0.03109728245425251,0.0,0.7407092734195537,ExtraTreeClassifier,0.20691895484924316,0.019643306732177734`,`0.023146867752075195
0.9277505682000065,0.8647054016538813,0.0744336569579288,0.9163636363636363,0.8904593639575972,0.9438202247191011,0.8456375838926175,0.9277505682000065,0.6180683391889252,0.7239547178224134,0.6185175611290677,0.8635293964689836,0.6210996953258826,0.6210943055361896,0.6993928529509055,1.0,0.0744336569579288,0.0744336569579288,0.03576187482239039,0.0,0.6966612247511124,ExtraTreeClassifier,0.06708073616027832,0.013411760330200195`,`0.018954038619995117
0.8837507353559122,0.8147737613608091,0.11812297734627832,0.8801313628899836,0.8454258675078864,0.9178082191780822,0.7859237536656891,0.8837507353559122,0.48339201491380024,0.5826454689099088,0.4839967823174374,0.7913711544705557,0.48440912208188686,0.4844089464360707,0.5326392974199512,1.0,0.11812297734627832,0.11812297734627832,0.05675254047901084,0.0,0.5260736196319018,ExtraTreeClassifier,0.0632486343383789,0.010833263397216797`,`0.01950812339782715
0.9438278919193415,0.9043889876195736,0.05672609400324149,0.9389179755671901,0.9275862068965517,0.950530035335689,0.8848684210526315,0.9438278919193416,0.6851108524588444,0.7856173526161693,0.6854808665987785,0.8931953761405994,0.6862858744579643,0.6862854017699299,0.7720530670108546,1.0,0.05672609400324149,0.05672609400324149,0.02725422283166458,0.0,0.771534669177546,ExtraTreeClassifier,0.0670478343963623,0.0118255615234375`,`0.019622325897216797
0.8871581990041353,0.8091406294064903,0.1166936790923825,0.8838709677419355,0.8277945619335347,0.9480968858131488,0.791907514450867,0.8871581990041353,0.5049296593468111,0.5870219773312739,0.5059969443287673,0.7941391139760299,0.5057541957236401,0.5057541374951476,0.5499620221115706,1.0,0.1166936790923825,0.1166936790923825,0.056065829825138566,0.0,0.531352856781163,ExtraTreeClassifier,0.07148504257202148,0.011693239212036133`,`0.02001476287841797
0.9521854054564335,0.9370962462033158,0.04692556634304207,0.9500860585197934,0.971830985915493,0.9292929292929293,0.9049180327868852,0.9521854054564334,0.7312408007943061,0.8208159251218546,0.7342302379540517,0.9106264419590007,0.7328917083044317,0.7328904882112324,0.8137868823227079,1.0,0.04692556634304207,0.04692556634304207,0.022545529779333072,0.0,0.8120142232291765,DecisionTreeClassifier,3.3761703968048096,0.013441085815429688`,`0.023385286331176758
0.9431319824578251,0.9137734480109815,0.05339805825242718,0.9369024856596558,0.95703125,0.9176029962546817,0.8812949640287769,0.943131982457825,0.696044145449011,0.797390224925792,0.7020680050760021,0.9009707920210267,0.6992306052242515,0.6992248716116637,0.7836785215062368,1.0,0.05339805825242718,0.05339805825242718,0.025655258024758328,0.0,0.7823874003649285,DecisionTreeClassifier,2.9423084259033203,0.013235330581665039`,`0.023348093032836914
0.9263068325069334,0.869009827233107,0.07605177993527508,0.9233278955954323,0.881619937694704,0.9691780821917808,0.8575757575757575,0.9263068325069334,0.6313894314525663,0.7184728713504501,0.6318212079745387,0.8593281546102727,0.6321681995081846,0.6321681042256072,0.703704092780906,1.0,0.07605177993527508,0.07605177993527508,0.03653930688374671,0.0,0.6948693167493066,DecisionTreeClassifier,2.6015117168426514,0.013397455215454102`,`0.023298025131225586
0.9781109159772328,0.9688536849990373,0.02106969205834684,0.9768270944741533,0.9856115107913669,0.9681978798586572,0.9547038327526133,0.9781109159772328,0.8530212798725152,0.9173595028563949,0.8550230234168876,0.958957265223699,0.8541082215203402,0.8541077321405178,0.9154059372421235,1.0,0.02106969205834684,0.02106969205834684,0.010122997051761132,0.0,0.9151414485516599,DecisionTreeClassifier,3.4133048057556152,0.014075756072998047`,`0.023280858993530273
0.9510612709933328,0.9373890953811885,0.04700162074554295,0.9483065953654188,0.9779411764705882,0.9204152249134948,0.9016949152542373,0.9510612709933327,0.7339550141265411,0.8205339741910405,0.7396362186705365,0.9109389692342449,0.7369470866907227,0.7369421982180835,0.8142881255802177,1.0,0.04700162074554295,0.04700162074554295,0.02258207034623637,0.0,0.8112393450924129,DecisionTreeClassifier,2.6828017234802246,0.013848304748535156`,`0.023875713348388672
0.9789955631077126,0.9664913288748566,0.021035598705501618,0.9781512605042016,0.9765100671140939,0.9797979797979798,0.9572368421052632,0.9789955631077125,0.8524987844287989,0.9174940829208804,0.852671530729448,0.9587375272437256,0.8527457235963263,0.8527457203684823,0.9157410029684173,1.0,0.021035598705501618,0.021035598705501618,0.010106616797632069,0.0,0.915730513861355,MLPClassifier,97.41639685630798,0.03032088279724121`,`0.03624606132507324
0.9483018022343865,0.9214602313011044,0.04854368932038835,0.9427480916030535,0.9610894941634242,0.9250936329588015,0.8916967509025271,0.9483018022343865,0.7167599713930359,0.8148681722672516,0.7223363017295759,0.9094617503763718,0.7197113443041318,0.719706574811164,0.8032374062336609,1.0,0.04854368932038835,0.04854368932038835,0.023322961840689386,0.0,0.8021703639681168,MLPClassifier,110.36953616142273,0.0346674919128418`,`0.03802013397216797
0.9011576603075888,0.8401032555133833,0.10032362459546926,0.8973509933774835,0.8685897435897436,0.928082191780822,0.8138138138138138,0.901157660307589,0.5352979637809272,0.6383804528387427,0.5358417403437634,0.8191802878734302,0.5364097267082891,0.5364094256788011,0.6016892175813092,1.0,0.10032362459546926,0.10032362459546926,0.0482007878040914,0.0,0.5974871837969576,MLPClassifier,48.690171241760254,0.03205060958862305`,`0.03653097152709961
0.9896690717504919,0.9869149794087088,0.009724473257698542,0.9893238434163701,0.996415770609319,0.9823321554770318,0.9788732394366197,0.9896690717504919,0.9231631713383481,0.9614163189181438,0.92480755109773,0.9808318210481833,0.9240302855225613,0.924029958891599,0.9610037874780475,1.0,0.009724473257698542,0.009724473257698542,0.004672152485428214,0.0,0.9608345147161508,MLPClassifier,93.03624439239502,0.030735492706298828`,`0.03660106658935547
0.9406806481559625,0.926362653084175,0.05672609400324149,0.9369369369369369,0.9774436090225563,0.8996539792387543,0.8813559322033898,0.9406806481559625,0.6976994755989253,0.785610701184553,0.7057341229130101,0.8938833839914391,0.7018839666791868,0.7018734645079449,0.7777660562072749,1.0,0.05672609400324149,0.05672609400324149,0.027254222831664586,0.0,0.772185416490843,MLPClassifier,62.573904275894165,0.030762910842895508`,`0.03606700897216797
0.9723874256584537,0.95805205028506,0.02750809061488673,0.9713322091062394,0.972972972972973,0.9696969696969697,0.9442622950819672,0.9723874256584537,0.8178575968288156,0.8928209907127624,0.818225743588041,0.9464116269071373,0.8181483434788115,0.8181483398179777,0.8898119303103726,1.0,0.02750809061488673,0.02750809061488673,0.013216345043057319,0.0,0.8898014412033104,RidgeClassifierCV,3.9844095706939697,0.018702268600463867`,`0.032358407974243164
0.9622267037997375,0.9265438942716132,0.038834951456310676,0.955719557195572,0.9418181818181818,0.9700374531835206,0.9151943462897526,0.9622267037997374,0.7618989955990517,0.8504242866769883,0.7621800788549328,0.9262401990595771,0.7639613299759084,0.7639592485472544,0.8424191982244417,1.0,0.038834951456310676,0.038834951456310676,0.01865836947255151,0.0,0.8417362911744934,RidgeClassifierCV,3.826331853866577,0.015316963195800781`,`0.03992342948913574
0.9192789310026053,0.8628798577993949,0.0825242718446602,0.9159802306425041,0.8825396825396825,0.952054794520548,0.8449848024316109,0.9192789310026053,0.5990297549050057,0.696653613826494,0.5994990511384948,0.8483400154041082,0.6000732932110886,0.6000730181866276,0.6744579376418186,1.0,0.0825242718446602,0.0825242718446602,0.03964903512917196,0.0,0.6689007479620135,RidgeClassifierCV,3.8124613761901855,0.018412351608276367`,`0.03322243690490723
0.9734982332155477,0.9713076495753418,0.024311183144246355,0.9727767695099818,1.0,0.9469964664310954,0.9469964664310954,0.9734982332155477,0.8544247798287389,0.9049576159764758,0.8611160034352013,0.9529858249516493,0.8578499326689581,0.8578437388802067,0.9044666850045492,1.0,0.024311183144246355,0.024311183144246355,0.011680381213570536,0.0,0.9020862867903768,RidgeClassifierCV,3.6983892917633057,0.018169403076171875`,`0.027147769927978516
0.9599175035868006,0.9451153982444828,0.03889789303079417,0.9577464788732394,0.974910394265233,0.9411764705882353,0.918918918918919,0.9599175035868005,0.7649868424519969,0.8502151688720786,0.7681303822147846,0.9254813735849448,0.7666953905858152,0.7666940501900811,0.8448392269389822,1.0,0.03889789303079417,0.03889789303079417,0.018688609941712855,0.0,0.843784285593721,RidgeClassifierCV,3.675143003463745,0.0186312198638916`,`0.03470754623413086
0.9639699172409453,0.9493201569403483,0.03559870550161812,0.9625850340136053,0.9725085910652921,0.9528619528619529,0.9278688524590164,0.9639699172409453,0.7790145711248911,0.8624517061680935,0.7803366135339275,0.9312835621779066,0.7798048382910885,0.7798046570969484,0.8577677082349979,1.0,0.03559870550161812,0.03559870550161812,0.017103505349838885,0.0,0.8573901003807546,RidgeClassifier,0.9579300880432129,0.04890012741088867`,`0.04723978042602539
0.9457409007970805,0.8997009034382221,0.05501618122977346,0.937269372693727,0.9236363636363636,0.951310861423221,0.8819444444444444,0.9457409007970806,0.6900167108873336,0.791668394799262,0.6903826526959023,0.8972641470689753,0.691996109814677,0.6919942244567733,0.776475986213814,1.0,0.05501618122977346,0.05501618122977346,0.02643269008611464,0.0,0.7757930791638656,RidgeClassifier,0.9549508094787598,0.015885353088378906`,`0.039012908935546875
0.9167472056475334,0.854995586687787,0.08576051779935275,0.9138211382113821,0.8699690402476781,0.9623287671232876,0.8413173652694611,0.9167472056475334,0.5971826491012479,0.685868899061232,0.5976546807552381,0.8430795062887391,0.5978652389684495,0.5978652018778352,0.6660118497352718,1.0,0.08576051779935275,0.08576051779935275,0.041203899251884585,0.0,0.655916463568367,RidgeClassifier,0.9374487400054932,0.021327733993530273`,`0.05833768844604492
0.9808351494890079,0.9773510937158455,0.017828200972447326,0.9802513464991023,0.9963503649635036,0.9646643109540636,0.9612676056338029,0.9808351494890079,0.8780983886775696,0.929840878364758,0.8818810553353637,0.9652067913651118,0.8800596324510576,0.8800577514863783,0.929053553670045,1.0,0.017828200972447326,0.017828200972447326,0.008565612889951727,0.0,0.928196610312943,RidgeClassifier,0.958240270614624,0.023395061492919922`,`0.039391279220581055
0.9219290657439446,0.8596966065114979,0.08103727714748785,0.9180327868852459,0.8722741433021807,0.9688581314878892,0.8484848484848485,0.9219290657439446,0.6164151864973031,0.7016354646559796,0.6168652783855474,0.8509970998800223,0.6173907152139456,0.6173904914343212,0.6853531943623935,1.0,0.08103727714748785,0.08103727714748785,0.03893460404523512,0.0,0.6745505949869187,RidgeClassifier,0.9364924430847168,0.02001023292541504`,`0.04958677291870117
0.956984171937443,0.945248683387213,0.042071197411003236,0.9551724137931035,0.9787985865724381,0.9326599326599326,0.9141914191419142,0.9569841719374429,0.7547558292570907,0.8385339782215859,0.75809774461281,0.9194863084302548,0.7565688821105732,0.756567340478373,0.8335168927069239,1.0,0.042071197411003236,0.042071197411003236,0.020213233595264137,0.0,0.8314610277227099,GaussianProcessClassifier,46.44105243682861,8.613625288009644`,`0.023676156997680664
0.9485899036460834,0.9061380118978025,0.05177993527508091,0.9407407407407409,0.9304029304029304,0.951310861423221,0.8881118881118881,0.9485899036460834,0.7029340299670538,0.8032468195271879,0.7032851005905092,0.9030449801239419,0.7045509010543749,0.7045497619372356,0.7893658567815871,1.0,0.05177993527508091,0.05177993527508091,0.024877825963402014,0.0,0.7889817215659912,GaussianProcessClassifier,46.66585302352905,8.416239738464355`,`0.0243375301361084
0.8944869316749307,0.8322949602941365,0.10679611650485436,0.8903654485049834,0.864516129032258,0.9178082191780822,0.8023952095808383,0.8944869316749308,0.5134113884303569,0.6178196280401661,0.5139807412567677,0.8088912574492636,0.5145411050117409,0.5145407995456736,0.5749222623749894,1.0,0.10679611650485436,0.10679611650485436,0.051310516049516655,0.0,0.5715186150096646,GaussianProcessClassifier,45.92618417739868,8.454732418060303`,`0.023964643478393555
0.989399293286219,0.9885230598301367,0.009724473257698542,0.9892857142857143,1.0,0.9787985865724381,0.9787985865724381,0.989399293286219,0.9290221737875213,0.9614160603033343,0.931539456375418,0.9808449586822096,0.9303218198989662,0.9303210240994377,0.9612153784304183,1.0,0.009724473257698542,0.009724473257698542,0.004672152485428214,0.0,0.9608345147161508,GaussianProcessClassifier,48.4027681350708,8.476921081542969`,`0.023999452590942383
0.9639948518862351,0.9445300262930757,0.03565640194489465,0.9618055555555555,0.9651567944250871,0.9584775086505191,0.9264214046822743,0.9639948518862351,0.7770984614336954,0.8622355667025906,0.7778460133557863,0.9313114153855334,0.7776031982024568,0.7776031603034417,0.8568444594480547,1.0,0.03565640194489465,0.03565640194489465,0.01713122577990345,0.0,0.8568022617942442,GaussianProcessClassifier,44.88169002532959,8.376314401626587`,`0.025580644607543945
0.974322665911451,0.9569552897617923,0.025889967637540454,0.9732441471571907,0.9667774086378738,0.9797979797979798,0.9478827361563518,0.9743226659114509,0.8272399570117525,0.8989577818631084,0.8274421976371258,0.9494522017320827,0.8276925721668162,0.8276925342865857,0.8964515350808185,1.0,0.025889967637540454,0.025889967637540454,0.012438912981701005,0.0,0.8962837093678215,AdaBoostClassifier,19.266640186309814,0.43846940994262695`,`0.015516996383666992
0.9506226191619449,0.9222549949232615,0.04692556634304207,0.9449715370018975,0.9576923076923077,0.9325842696629213,0.89568345323741,0.9506226191619448,0.7230350535254879,0.8207445025746454,0.7269354320150399,0.9121889037013156,0.7251472974682315,0.7251450982251355,0.8092875358792962,1.0,0.04692556634304207,0.04692556634304207,0.022545529779333072,0.0,0.8087646851691795,AdaBoostClassifier,19.40512752532959,0.4312565326690674`,`0.015808820724487305
0.9237751071518615,0.8611473022143296,0.07928802588996764,0.9210950080515298,0.8693009118541033,0.9794520547945206,0.8537313432835821,0.9237751071518616,0.6328584021879965,0.7075199308591513,0.6338222580768815,0.8540515384345089,0.6335555400770194,0.6335554839583802,0.6962664929826035,1.0,0.07928802588996764,0.07928802588996764,0.038094171006459336,0.0,0.6818850323556601,AdaBoostClassifier,19.41652774810791,0.44419050216674805`,`0.01611018180847168
0.9705042212394998,0.9642928609351115,0.027552674230145867,0.969258589511754,0.9925925925925926,0.9469964664310954,0.9403508771929825,0.9705042212394999,0.8268639813172017,0.892644086200151,0.8323627021487158,0.9468451375986754,0.8297110840783062,0.8297068605333405,0.8908190685766276,1.0,0.027552674230145867,0.027552674230145867,0.01323776537537994,0.0,0.8890311250290938,AdaBoostClassifier,19.384612560272217,0.4368312358856201`,`0.015661954879760742
0.9772185416490843,0.9634889910255977,0.022690437601296597,0.9757785467128027,0.9757785467128027,0.9757785467128027,0.9527027027027027,0.9772185416490843,0.843139685661574,0.9111531735171672,0.843324058005817,0.9556822477006427,0.843324058005817,0.843324058005817,0.9088741665963372,1.0,0.022690437601296597,0.022690437601296597,0.010901689132665834,0.0,0.9088741665963372,AdaBoostClassifier,19.46347665786743,0.4378507137298584`,`0.015679359436035156
0.9756285597407093,0.9629973088710952,0.024271844660194174,0.9747048903878583,0.9763513513513513,0.9730639730639731,0.9506578947368421,0.9756285597407093,0.8348414156302464,0.9051155780558809,0.8351928781288726,0.9525587917637942,0.8351138730126177,0.8351138692758712,0.9027764666393949,1.0,0.024271844660194174,0.024271844660194174,0.011661480920344693,0.0,0.9027659775323327,GradientBoostingClassifier,90.12671327590942,0.0199432373046875`,`0.0194399356842041
0.9557924389385064,0.9299466783583349,0.042071197411003236,0.9507575757575758,0.9616858237547893,0.9400749063670412,0.9061371841155235,0.9557924389385063,0.7447663649066892,0.838472384776625,0.7481850298009175,0.920831484591059,0.7466254375292403,0.7466238120471327,0.8289317839879637,1.0,0.042071197411003236,0.042071197411003236,0.020213233595264137,0.0,0.8285476487723679,GradientBoostingClassifier,94.65385246276855,0.021520137786865234`,`0.02341437339782715
0.9302672493486848,0.86986092510254,0.07281553398058252,0.9275362318840579,0.8753799392097265,0.9863013698630136,0.8648648648648649,0.9302672493486848,0.6608171578669474,0.7295076007748365,0.6617717454846618,0.86502346660308,0.6614932660938362,0.6614932075005489,0.7222350617698966,1.0,0.07281553398058252,0.07281553398058252,0.03498444276103408,0.0,0.7078536011429531,GradientBoostingClassifier,95.24243330955505,0.021749019622802734`,`0.022697925567626953
0.9752650176678446,0.9732204729369857,0.022690437601296597,0.9746376811594202,1.0,0.950530035335689,0.950530035335689,0.9752650176678446,0.8619053354107621,0.9111468129205598,0.8681087071937212,0.9560277921070816,0.8650830777201622,0.8650778051213276,0.910687459004253,1.0,0.022690437601296597,0.022690437601296597,0.010901689132665834,0.0,0.9086138676710184,GradientBoostingClassifier,95.48069667816162,0.017846107482910156`,`0.019689083099365234
0.980678749261541,0.9671638830079151,0.019448946515397084,0.9793103448275862,0.9759450171821306,0.9826989619377162,0.9594594594594594,0.9806787492615411,0.86133488071722,0.9235931336853129,0.8614977744192155,0.9618726240242543,0.8617403271673041,0.8617402930222168,0.9219343404506709,1.0,0.019448946515397084,0.019448946515397084,0.009344304970856428,0.0,0.9218921427968605,GradientBoostingClassifier,96.3072521686554,0.01946091651916504`,`0.020806312561035156
0.9705780546902042,0.9577563746190937,0.02912621359223301,0.9694915254237287,0.9761092150170648,0.9629629629629629,0.9407894736842105,0.9705780546902042,0.8102177345925727,0.8867051792170674,0.8111275989969284,0.9433797708971063,0.8107837456803105,0.8107836727971459,0.8834869987517963,1.0,0.02912621359223301,0.02912621359223301,0.013993777104413633,0.0,0.8833191730387993,BaggingClassifier,6.994345664978027,0.2534370422363281`,`0.020876407623291016
0.952495278337975,0.9243755120851753,0.045307443365695796,0.9469696969696969,0.9578544061302682,0.9363295880149812,0.8992805755395683,0.952495278337975,0.7300799824956116,0.8266348620393611,0.7334547201553248,0.9150293512282017,0.7319258332254649,0.7319242397459419,0.8157431415858383,1.0,0.045307443365695796,0.045307443365695796,0.02176809771797676,0.0,0.8153590063702423,BaggingClassifier,6.409343957901001,0.23433589935302734`,`0.022283077239990234
0.9331561475754265,0.8760463577739811,0.06957928802588997,0.9303079416531604,0.8830769230769231,0.9828767123287672,0.8696969696969697,0.9331561475754265,0.6659261692088086,0.7406278721573064,0.6663178241995047,0.8704744772248736,0.6664011403534486,0.6664011351445368,0.7322779225144969,1.0,0.06957928802588997,0.06957928802588997,0.033429578638321446,0.0,0.7208378855365997,BaggingClassifier,6.788384914398193,0.23245644569396973`,`0.022275209426879883
0.9734982332155477,0.9713076495753418,0.024311183144246355,0.9727767695099818,1.0,0.9469964664310954,0.9469964664310954,0.9734982332155477,0.8544247798287389,0.9049576159764758,0.8611160034352013,0.9529858249516493,0.8578499326689581,0.8578437388802067,0.9044666850045492,1.0,0.024311183144246355,0.024311183144246355,0.011680381213570536,0.0,0.9020862867903768,BaggingClassifier,8.115476846694946,0.25142741203308105`,`0.021129846572875977
0.9666322052493881,0.9539295859715512,0.03241491085899514,0.9649122807017544,0.9786476868327402,0.9515570934256056,0.9322033898305084,0.9666322052493882,0.7952467910532502,0.8743377051696806,0.7977721213283203,0.9374441863853062,0.796628971379158,0.7966281523542587,0.8704954004557347,1.0,0.03241491085899514,0.03241491085899514,0.015573841618094046,0.0,0.8698202379947675,BaggingClassifier,6.9145379066467285,0.24311017990112305`,`0.02091217041015625
0.9788696938229648,0.9679653174798806,0.021035598705501618,0.9780775716694773,0.9797297297297297,0.9764309764309764,0.9570957095709571,0.9788696938229648,0.8524694111159203,0.9174940874969048,0.8528035565391606,0.9587479167901211,0.8527228855398128,0.852722881724274,0.9157410029684173,1.0,0.021035598705501618,0.021035598705501618,0.010106616797632069,0.0,0.915730513861355,ExtraTreesClassifier,0.33890748023986816,0.015354633331298828`,`0.022413015365600586
0.9603540446237075,0.9244294235352291,0.040453074433656956,0.9537892791127541,0.9416058394160584,0.9662921348314607,0.911660777385159,0.9603540446237075,0.7537157615836588,0.8444523670659817,0.7540066596619293,0.9233224216168875,0.7555692253900371,0.7555676063019353,0.8356648206835473,1.0,0.040453074433656956,0.040453074433656956,0.01943580153390782,0.0,0.8351419699734306,ExtraTreesClassifier,0.3152754306793213,0.015851259231567383`,`0.023218393325805664
0.9085742499369696,0.8658649447816891,0.09061488673139159,0.903114186851211,0.9125874125874126,0.8938356164383562,0.8233438485804416,0.9085742499369694,0.5600828198349351,0.6698486312721109,0.5616207001638849,0.8353654275126045,0.5611094650243824,0.56110923233953,0.6368182200184889,1.0,0.09061488673139159,0.09061488673139159,0.043536195435953516,0.0,0.6364400369778973,ExtraTreesClassifier,0.3125443458557129,0.01681375503540039`,`0.023343324661254883
